,state,region,lat,lon,area_m2,price_brl
10595,São Paulo,Southeast,-23.6725447,-46.5273425,158,948221.29
10596,São Paulo,Southeast,-23.983631,-46.299759,93,573923.39
10597,São Paulo,Southeast,-23.665215,-46.565022,60,374297.86
10598,São Paulo,Southeast,-23.535683,-46.530602,56,384279.13
10599,São Paulo,Southeast,-24.010521,-46.398472,80,538988.95
10600,São Paulo,Southeast,-23.690393,-46.553581,156,948221.29
10601,São Paulo,Southeast,-23.4937205,-46.6280751,126,1097940.43
10602,São Paulo,Southeast,-23.66778,-46.669323,107,379288.51
10603,São Paulo,Southeast,-23.5690243,-46.6512129,114,918277.46
10604,São Paulo,Southeast,-23.669607,-46.587914,59,287460.77
10605,São Paulo,Southeast,-23.623623,-46.734592,138,948221.29
10606,São Paulo,Southeast,-23.53117,-46.568165,,398252.92
10607,São Paulo,Southeast,-23.403908,-46.33855,114,499063.83
10608,São Paulo,Southeast,-22.015781,-47.884731,,683717.44
10609,São Paulo,Southeast,-23.6742228,-46.5436003,125,373550.26
10610,São Paulo,Southeast,-23.522301,-46.655178,83,603867.24
10611,São Paulo,Southeast,-23.611959,-46.658051,110,958202.55
10612,São Paulo,Southeast,-23.642649,-46.546356,75,269494.46
10613,São Paulo,Southeast,-23.5186959,-46.4909974,95,798502.15
10614,São Paulo,Southeast,-23.6381571,-46.6323312,110,867372.93
10615,São Paulo,Southeast,-23.649391,-46.702694,115,938240.02
10616,São Paulo,Southeast,-23.529184,-46.741486,70,559430.08
10617,São Paulo,Southeast,-23.5627106,-46.6830319,139,1274609.05
10618,São Paulo,Southeast,-23.566593,-46.514374,68,344354.04
10619,São Paulo,Southeast,-23.5581156,-46.5792381,73,568932.77
10620,São Paulo,Southeast,-23.507095,-46.574039,,578914.03
10621,São Paulo,Southeast,-23.667311,-46.571045,70,399251.07
10622,São Paulo,Southeast,-23.486479,-46.665905,98,306425.17
10623,São Paulo,Southeast,-23.5829393,-46.5820456,,519026.39
10624,São Paulo,Southeast,-23.537897,-46.716225,165,1197753.22
10625,São Paulo,Southeast,-23.649366,-46.671104,,740610.72
10626,São Paulo,Southeast,-23.510965,-46.495628,140,638801.71
10627,São Paulo,Southeast,-22.895092,-47.058559,70,257446.8
10628,São Paulo,Southeast,-23.969023,-46.323063,93,1277603.42
10629,São Paulo,Southeast,-22.8808512,-47.071668,58,449157.45
10630,São Paulo,Southeast,-22.956436,-47.007236,90,359325.95
10631,São Paulo,Southeast,-23.606613,-46.62405,78,562944
10632,São Paulo,Southeast,-22.947149,-47.032494,62,399251.07
10633,São Paulo,Southeast,-23.955173,-46.336082,216,1287584.69
10634,São Paulo,Southeast,-23.6511,-46.717804,130,1247659.6
10635,São Paulo,Southeast,-23.523121,-47.495636,,459138.71
10636,São Paulo,Southeast,-20.881195,-49.367851,180,688708.09
10637,São Paulo,Southeast,-23.503057,-46.496696,140,449157.45
10638,São Paulo,Southeast,-22.997143,-45.564852,121,409232.33
10639,São Paulo,Southeast,-23.596115,-46.671921,96,1048034.05
10640,São Paulo,Southeast,-23.558605,-46.529259,64,449157.45
10641,São Paulo,Southeast,-23.530851,-46.469547,64,260511.32
10642,São Paulo,Southeast,-23.579905,-46.739326,130,548970.21
10643,São Paulo,Southeast,-23.729052,-46.556293,69,304428.93
10644,São Paulo,Southeast,-23.479383,-47.48299,200,479101.27
10645,São Paulo,Southeast,-23.61728,-46.684,135,1447285.12
10646,São Paulo,Southeast,-23.655102,-46.663361,100,499063.83
10647,São Paulo,Southeast,-23.707336,-46.564602,58,360324.08
10648,São Paulo,Southeast,-23.710354,-46.54044,240,798502.15
10649,São Paulo,Southeast,-20.818699,-49.337399,180,737004.58
10650,São Paulo,Southeast,-23.5859278,-46.5723906,140,798502.15
10651,São Paulo,Southeast,-23.5546601,-46.5733449,194,898314.91
10652,São Paulo,Southeast,-23.529184,-46.741486,70,548970.21
10653,São Paulo,Southeast,-23.57406,-46.792065,177,349344.66
10654,São Paulo,Southeast,-23.539413,-46.683208,123,1110554.87
10655,São Paulo,Southeast,-23.53344,-46.67588,140,1197753.22
10656,São Paulo,Southeast,-23.62416,-46.7436099,87,648782.97
10657,São Paulo,Southeast,-23.634493,-46.534264,80,419141.76
10658,São Paulo,Southeast,-23.601032,-46.644787,101,1197753.22
10659,São Paulo,Southeast,-24.086033,-46.864044,150,374297.86
10660,São Paulo,Southeast,-23.643061,-46.519878,,325389.61
10661,São Paulo,Southeast,-23.604792,-46.607746,160,748595.73
10662,São Paulo,Southeast,-23.161476,-46.914318,96,434185.54
10663,São Paulo,Southeast,-23.598362,-46.6822966,,728633.21
10664,São Paulo,Southeast,-23.568289,-46.627129,134,1477228.98
10665,São Paulo,Southeast,-23.55184,-46.65455,94,1110554.87
10666,São Paulo,Southeast,-22.9297905,-47.0602755,60,314410.19
10667,São Paulo,Southeast,-23.591656,-46.567883,186,928258.73
10668,São Paulo,Southeast,-23.174173,-46.879879,156,589809.62
10669,São Paulo,Southeast,-23.616617,-46.691887,96,1097940.43
10670,São Paulo,Southeast,-23.626459,-46.694009,,828445.97
10671,São Paulo,Southeast,-23.637394,-46.63191,128,1117902.99
10672,São Paulo,Southeast,-23.63542,-46.6644,67,614288.44
10673,São Paulo,Southeast,-20.818699,-49.337399,252,989403.42
10674,São Paulo,Southeast,-23.562618,-46.688957,125,1514393
10675,São Paulo,Southeast,-23.615509,-46.62698,61,484091.92
10676,São Paulo,Southeast,-23.089575,-47.187756,171,444366.43
10677,São Paulo,Southeast,-24.010521,-46.398472,170,748595.73
10678,São Paulo,Southeast,-23.596489,-46.670856,85,998127.67
10679,São Paulo,Southeast,-23.561565,-46.69883,86,763567.68
10680,São Paulo,Southeast,-23.564169,-46.586693,250,1297565.98
10681,São Paulo,Southeast,-23.529905,-46.696568,86,598876.59
10682,São Paulo,Southeast,-23.583963,-46.676517,63,848408.53
10683,São Paulo,Southeast,-24.010891,-46.427383,108,349344.66
10684,São Paulo,Southeast,-23.571085,-46.513874,70,282686.67
10685,São Paulo,Southeast,-23.595835,-46.677132,85,848408.53
10686,São Paulo,Southeast,-23.562128,-46.603287,,374297.86
10687,São Paulo,Southeast,-23.609253,-46.692497,135,1382406.83
10688,São Paulo,Southeast,-23.4779231,-46.5859148,96,469120.01
10689,São Paulo,Southeast,-23.6440776,-46.5372447,116,705707.14
10690,São Paulo,Southeast,-23.598459,-46.672375,65,648782.97
10691,São Paulo,Southeast,-23.634914,-46.492054,151,399251.07
10692,São Paulo,Southeast,-23.66729,-46.548763,135,598876.59
10693,São Paulo,Southeast,-23.707453,-46.509567,100,319400.84
10694,São Paulo,Southeast,-23.611195,-46.691975,134,1347472.36
10695,São Paulo,Southeast,-23.644901,-46.667511,125,848408.53
10696,São Paulo,Southeast,-23.60788,-46.66048,124,1397378.74
10697,São Paulo,Southeast,-23.532393,-46.705193,130,1387397.48
10698,São Paulo,Southeast,-23.178152,-46.849506,,360324.08
10699,São Paulo,Southeast,-23.5930934,-46.8312396,184,848408.53
10700,São Paulo,Southeast,-23.5655206,-46.6636789,130,1297565.98
10701,São Paulo,Southeast,-23.5942,-46.677666,82,1497191.5
10702,São Paulo,Southeast,-23.602493,-46.727458,160,848408.53
10703,São Paulo,Southeast,-23.621159,-46.57325,,625826.04
10704,São Paulo,Southeast,-23.484587,-46.536724,110,748595.73
10705,São Paulo,Southeast,-23.642649,-46.546356,98,479101.27
10706,São Paulo,Southeast,-23.5965203,-46.6735905,140,1097940.43
10707,São Paulo,Southeast,-23.4628933,-46.5951174,198,848408.53
10708,São Paulo,Southeast,-23.677258,-46.527054,150,457142.47
10709,São Paulo,Southeast,-23.672482,-46.539799,60,389269.77
10710,São Paulo,Southeast,-23.682911,-46.494606,60,277638.7
10711,São Paulo,Southeast,-23.6469213,-46.5069009,80,439173.95
10712,São Paulo,Southeast,-23.5967716,-46.7399825,81,555277.43
10713,São Paulo,Southeast,-23.6202665,-46.6982,70,1048034.05
10714,São Paulo,Southeast,-23.632519,-46.515965,,578914.03
10715,São Paulo,Southeast,-23.967766,-46.346191,94,618839.15
10716,São Paulo,Southeast,-23.591122,-46.601578,133,1269618.41
10717,São Paulo,Southeast,-23.635263,-46.714066,103,849406.65
10718,São Paulo,Southeast,-23.619673,-46.664467,103,1097940.43
10719,São Paulo,Southeast,-23.5267046,-46.7285321,68,656236.96
10720,São Paulo,Southeast,-23.9315054,-46.3556435,135,399251.07
10721,São Paulo,Southeast,-23.607565,-46.48243,220,459138.71
10722,São Paulo,Southeast,-23.503319,-47.466213,147,918277.46
10723,São Paulo,Southeast,-23.644253,-46.608131,65,345201.86
10724,São Paulo,Southeast,-23.611877,-46.685535,214,1347472.36
10725,São Paulo,Southeast,-23.689417,-46.543945,70,449157.45
10726,São Paulo,Southeast,-23.5866346,-46.6041568,175,978165.11
10727,São Paulo,Southeast,-23.624546,-46.731777,58,388694.19
10728,São Paulo,Southeast,-23.523458,-46.699768,100,1137865.54
10729,São Paulo,Southeast,-23.5872,-46.677601,76,1536118.5
10730,São Paulo,Southeast,-23.4866017,-47.5107716,156,558951.47
10731,São Paulo,Southeast,-23.651621,-46.697968,,1297565.98
10732,São Paulo,Southeast,-23.555119,-46.537533,77,548970.21
10733,São Paulo,Southeast,-23.574636,-46.755737,120,389269.77
10734,São Paulo,Southeast,-22.845421,-47.054882,90,499063.83
10735,São Paulo,Southeast,-23.633148,-46.665314,111,748595.73
10736,São Paulo,Southeast,-23.99839,-46.263947,176,643792.32
10737,São Paulo,Southeast,-23.5618878,-46.601221,113,1033062.14
10738,São Paulo,Southeast,-23.62193,-46.68103,169,1397378.74
10739,São Paulo,Southeast,-23.609505,-46.639301,200,1247659.6
10740,São Paulo,Southeast,-23.689417,-46.543945,,788520.85
10741,São Paulo,Southeast,-23.5421767,-46.5520376,105,758577.03
10742,São Paulo,Southeast,-23.956179,-46.312111,100,269494.46
10743,São Paulo,Southeast,-23.63176,-46.730175,171,1282594.07
10744,São Paulo,Southeast,-23.519741,-46.725876,104,998127.67
10745,São Paulo,Southeast,-23.510628,-47.459076,113,449157.45
10746,São Paulo,Southeast,-23.6026684,-46.9194693,145,778539.59
10747,São Paulo,Southeast,-23.6219319,-46.6735618,107,948221.29
10748,São Paulo,Southeast,-23.527178,-46.682156,80,828445.97
10749,São Paulo,Southeast,-22.765015,-47.150028,84,525529.69
10750,São Paulo,Southeast,-23.5551886,-46.7756636,135,687709.97
10751,São Paulo,Southeast,-23.5015299,-47.4525603,162,593885.94
10752,São Paulo,Southeast,-23.606052,-46.822861,77,399151.24
10753,São Paulo,Southeast,-23.591932,-46.491959,90,349344.66
10754,São Paulo,Southeast,-23.6398442,-46.713702,90,726908.65
10755,São Paulo,Southeast,-23.182106,-46.876934,112,399251.07
10756,São Paulo,Southeast,-23.710123,-46.538666,85,359825
10757,São Paulo,Southeast,-23.622034,-46.670082,157,848408.53
10758,São Paulo,Southeast,-23.5291333,-46.5379471,80,449157.45
10759,São Paulo,Southeast,-23.63426,-46.66277,110,888443.9
10760,São Paulo,Southeast,-23.650696,-46.719242,65,538988.95
10761,São Paulo,Southeast,-22.7311003,-47.6213314,228,897316.78
10762,São Paulo,Southeast,-22.765015,-47.150028,,828445.97
10763,São Paulo,Southeast,-23.644655,-46.511803,134,529007.65
10764,São Paulo,Southeast,-23.6507101,-46.5331758,172,748595.73
10765,São Paulo,Southeast,-23.5290145,-46.6882885,60,648782.97
10766,São Paulo,Southeast,-23.674803,-46.532494,67,374297.86
10767,São Paulo,Southeast,-23.637276,-46.667084,,464413.85
10768,São Paulo,Southeast,-23.626251,-46.695885,,1282186.09
10769,São Paulo,Southeast,-23.618364,-46.668762,240,1557079.18
10770,São Paulo,Southeast,-23.592983,-46.602016,111,978165.11
10771,São Paulo,Southeast,-24.018347,-46.460938,120,309419.57
10772,São Paulo,Southeast,-23.533087,-46.68417,85,718651.91
10773,São Paulo,Southeast,-23.5699833,-46.6304234,156,998127.67
10774,São Paulo,Southeast,-23.529907,-46.72448,63,558951.47
10775,São Paulo,Southeast,-23.6389462,-46.5507045,64,363454.32
10776,São Paulo,Southeast,-23.654588,-46.610042,60,244541.25
10777,São Paulo,Southeast,-23.642649,-46.546356,141,509045.09
10778,São Paulo,Southeast,-23.6698985,-46.678069,62,379288.51
10779,São Paulo,Southeast,-22.929409,-47.02977,160,494701.71
10780,São Paulo,Southeast,-23.689417,-46.543945,123,637803.59
10781,São Paulo,Southeast,-23.536375,-46.703709,,1170712.93
10782,São Paulo,Southeast,-23.604982,-46.618179,136,1259426.51
10783,São Paulo,Southeast,-23.491089,-47.500546,130,287460.77
10784,São Paulo,Southeast,-22.9212607,-47.0495937,66,449157.45
10785,São Paulo,Southeast,-23.6488756,-46.5365225,175,818464.67
10786,São Paulo,Southeast,-23.605154,-46.669235,77,946818.92
10787,São Paulo,Southeast,-23.506592,-46.507446,110,255520.67
10788,São Paulo,Southeast,-23.6142499,-46.68012,158,1167809.37
10789,São Paulo,Southeast,-23.4846351,-46.6214409,188,978165.11
10790,São Paulo,Southeast,-23.568774,-46.6514994,139,1097940.43
10791,São Paulo,Southeast,-22.765015,-47.150028,,638801.71
10792,São Paulo,Southeast,-23.5659451,-46.5912076,56,429194.89
10793,São Paulo,Southeast,-23.58907,-46.64775,55,858156.04
10794,São Paulo,Southeast,-20.810192,-49.387703,124,383646.22
10795,São Paulo,Southeast,-23.574724,-46.731369,55,419213.6
10796,São Paulo,Southeast,-23.488668,-46.723366,55,287460.77
10797,São Paulo,Southeast,-23.635574,-46.675735,221,1497191.5
10798,São Paulo,Southeast,-23.8385955,-46.1276932,95,725638.81
10799,São Paulo,Southeast,-23.5441182,-46.687564,138,850404.77
10800,São Paulo,Southeast,-23.538799,-46.656948,182,1497191.5
10801,São Paulo,Southeast,-20.784813,-49.372932,180,499063.83
10802,São Paulo,Southeast,-23.956179,-46.312111,90,339363.39
10803,São Paulo,Southeast,-23.6742228,-46.5436003,82,363454.32
10804,São Paulo,Southeast,-23.499559,-47.461845,130,499063.83
10805,São Paulo,Southeast,-23.613356,-46.516838,100,299438.28
10806,São Paulo,Southeast,-23.530493,-46.690762,75,688708.09
10807,São Paulo,Southeast,-23.498239,-46.697173,120,398252.92
10808,São Paulo,Southeast,-23.577593,-46.646233,56,853399.14
10809,São Paulo,Southeast,-23.208838,-46.891743,72,383646.22
10810,São Paulo,Southeast,-23.486973,-47.395138,180,798502.15
10811,São Paulo,Southeast,-24.018347,-46.460938,,339363.39
10812,São Paulo,Southeast,-23.6269272,-46.7329482,100,514893.61
10813,São Paulo,Southeast,-23.6267294,-46.7005245,141,1327509.8
10814,São Paulo,Southeast,-23.614578,-46.685547,100,608857.86
10815,São Paulo,Southeast,-23.627708,-46.602631,120,633811.06
10816,São Paulo,Southeast,-23.5482183,-46.6492443,136,848408.53
10817,São Paulo,Southeast,-23.66713,-46.493595,240,548970.21
10818,São Paulo,Southeast,-23.5961208,-46.6775818,105,1277603.42
10819,São Paulo,Southeast,-23.6175013,-46.7452981,180,548970.21
10820,São Paulo,Southeast,-23.617514,-46.634388,72,533998.3
10821,São Paulo,Southeast,-23.6286907,-46.7294998,56,439173.95
10822,São Paulo,Southeast,-23.615929,-46.682156,,643792.32
10823,São Paulo,Southeast,-23.598684,-46.600395,84,511041.37
10824,São Paulo,Southeast,-23.6734706,-47.0731086,68,249531.9
10825,São Paulo,Southeast,-23.715343,-46.537071,177,548970.21
10826,São Paulo,Southeast,-23.636284,-46.508186,65,354435.13
10827,São Paulo,Southeast,-23.5624531,-46.661372,,1528285.64
10828,São Paulo,Southeast,-22.883539,-47.089939,64,353337.18
10829,São Paulo,Southeast,-23.616285,-46.765987,58,326587.35
10830,São Paulo,Southeast,-23.5988576,-46.679639,,555277.43
10831,São Paulo,Southeast,-23.950665,-46.333187,96,628820.41
10832,São Paulo,Southeast,-23.532175,-46.52475,72,405462.4
10833,São Paulo,Southeast,-23.589943,-46.581123,66,399251.07
10834,São Paulo,Southeast,-23.606735,-46.653324,72,998127.67
10835,São Paulo,Southeast,-23.517044,-46.531277,57,349344.66
10836,São Paulo,Southeast,-24.010521,-46.398472,76,349344.66
10837,São Paulo,Southeast,-23.53236,-46.693825,82,788520.85
10838,São Paulo,Southeast,-23.523679,-46.683861,77,798502.15
10839,São Paulo,Southeast,-23.596298,-46.5722508,,429194.89
10840,São Paulo,Southeast,-23.617844,-46.550922,64,394260.42
10841,São Paulo,Southeast,-23.233671,-45.905582,150,399251.07
10842,São Paulo,Southeast,-23.554118,-46.678061,83,698689.35
10843,São Paulo,Southeast,-23.521221,-46.646908,81,740610.72
10844,São Paulo,Southeast,-23.621426,-46.677151,,1162619.13
10845,São Paulo,Southeast,-23.6340408,-46.7141609,75,1211514.4
10846,São Paulo,Southeast,-24.0088727,-46.4125034,88,417139.53
10847,São Paulo,Southeast,-23.60006,-46.613579,67,524017.01
10848,São Paulo,Southeast,-24.049833,-46.530174,89,336185.36
10849,São Paulo,Southeast,-23.674227,-46.53793,90,529007.65
10850,São Paulo,Southeast,-23.232889,-45.92765,156,748595.73
10851,São Paulo,Southeast,-23.688972,-46.676777,100,568932.77
10852,São Paulo,Southeast,-23.5399878,-47.4732164,,439176.16
10853,São Paulo,Southeast,-23.628752,-46.669994,106,798502.15
10854,São Paulo,Southeast,-23.4987294,-46.6168154,200,698689.35
10855,São Paulo,Southeast,-24.086033,-46.864044,250,302878.6
10856,São Paulo,Southeast,-23.591866,-46.626804,118,948221.29
10857,São Paulo,Southeast,-23.63287,-46.545685,82,499063.83
10858,São Paulo,Southeast,-23.57775451,-46.64805686,55,678726.79
10859,São Paulo,Southeast,-23.619129,-46.672234,71,941633.64
10860,São Paulo,Southeast,-24.0146789,-46.4297151,91,282686.67
10861,São Paulo,Southeast,-23.626251,-46.695885,118,1087959.16
10862,São Paulo,Southeast,-23.653364,-46.689167,171,1197753.22
10863,São Paulo,Southeast,-23.5925674,-46.7206726,180,848408.53
10864,São Paulo,Southeast,-22.9033747,-46.9984967,216,1597004.3
10865,São Paulo,Southeast,-22.647554,-47.194721,168,299438.28
10866,São Paulo,Southeast,-23.614511,-46.670197,121,618839.15
10867,São Paulo,Southeast,-22.911699,-47.083542,53,292782.63
10868,São Paulo,Southeast,-23.161453,-46.913681,99,363454.32
10869,São Paulo,Southeast,-23.5361699,-46.6781,105,1357453.63
10870,São Paulo,Southeast,-23.723265,-46.580074,55,339363.39
10871,São Paulo,Southeast,-23.610533,-46.472244,71,239550.63
10872,São Paulo,Southeast,-23.5465597,-46.6546157,155,1063005.96
10873,São Paulo,Southeast,-23.707836,-46.557728,62,434185.54
10874,São Paulo,Southeast,-23.744329,-46.521809,150,339363.39
10875,São Paulo,Southeast,-23.50169,-46.474819,70,249531.9
10876,São Paulo,Southeast,-23,-46,112,1297066.9
10877,São Paulo,Southeast,-22.749697,-47.155708,166,529007.65
10878,São Paulo,Southeast,-23.552898,-46.581181,,1277603.42
10879,São Paulo,Southeast,-23.473778,-46.726109,125,434185.54
10880,São Paulo,Southeast,-23.66729,-46.548763,210,1077977.9
10881,São Paulo,Southeast,-23.612902,-46.658768,100,993137.02
10882,São Paulo,Southeast,-23.622948,-46.669884,150,948221.29
10883,São Paulo,Southeast,-23.629711,-46.523479,75,329382.13
10884,São Paulo,Southeast,-23.6545661,-46.6550699,85,434185.54
10885,São Paulo,Southeast,-24.011532,-46.431469,77,299438.28
10886,São Paulo,Southeast,-24.0230195,-46.4604033,171,918277.46
10887,São Paulo,Southeast,-23.486973,-47.395138,,848060.07
10888,São Paulo,Southeast,-23.478896,-46.642709,,479101.27
10889,São Paulo,Southeast,-23.488668,-46.723366,66,429194.89
10890,São Paulo,Southeast,-23.6467483,-46.7015784,94,768558.29
10891,São Paulo,Southeast,-23.635517,-46.529617,209,673736.18
10892,São Paulo,Southeast,-23.582312,-46.745616,72,318402.71
10893,São Paulo,Southeast,-23.587179,-46.488239,,319400.84
10894,São Paulo,Southeast,-23.57664,-46.72191,91,590613.26
10895,São Paulo,Southeast,-23.5549097,-46.6909612,121,1624951.87
10896,São Paulo,Southeast,-23.721901,-46.558437,250,658764.27
10897,São Paulo,Southeast,-23.602637,-46.6441145,87,638801.71
10898,São Paulo,Southeast,-23.5343056,-46.6920005,90,915283.06
10899,São Paulo,Southeast,-23.562002,-46.601982,202,1380410.59
10900,São Paulo,Southeast,-23.5677394,-46.6244946,80,778539.59
10901,São Paulo,Southeast,-23.5936552,-46.5729143,150,548970.21
10902,São Paulo,Southeast,-23.448526,-46.563217,114,696693.11
10903,São Paulo,Southeast,-23.707336,-46.564602,76,369307.22
10904,São Paulo,Southeast,-23.738482,-46.534088,182,499063.83
10905,São Paulo,Southeast,-23.6381571,-46.6323312,128,1097940.43
10906,São Paulo,Southeast,-23.62327,-46.73952,128,798502.15
10907,São Paulo,Southeast,-23.573359,-46.780231,110,399251.07
10908,São Paulo,Southeast,-23.6108843,-46.6833807,190,1497191.5
10909,São Paulo,Southeast,-23.606613,-46.62405,80,698689.35
10910,São Paulo,Southeast,-24.086033,-46.864044,80,449157.45
10911,São Paulo,Southeast,-23.560772,-46.582989,,708670.65
10912,São Paulo,Southeast,-23.5975711,-46.6351181,95,798502.15
10913,São Paulo,Southeast,-23.578123,-46.614178,120,958202.55
10914,São Paulo,Southeast,-23.523611,-46.690079,91,1161034.64
10915,São Paulo,Southeast,-23.6467453,-46.7046066,60,668745.53
10916,São Paulo,Southeast,-23.680767,-46.547104,59,279475.72
10917,São Paulo,Southeast,-23.956179,-46.312111,75,264503.81
10918,São Paulo,Southeast,-23.607338,-46.630001,68,748595.73
10919,São Paulo,Southeast,-23.672268,-46.507423,69,335370.87
10920,São Paulo,Southeast,-23.538107,-46.566608,73,588895.33
10921,São Paulo,Southeast,-23.486973,-47.395138,220,948221.29
10922,São Paulo,Southeast,-23.532881,-46.690937,98,858389.79
10923,São Paulo,Southeast,-23.556789,-46.750874,155,1247659.6
10924,São Paulo,Southeast,-22.765015,-47.150028,230,1097940.43
10925,São Paulo,Southeast,-23.717295,-46.551388,204,728633.21
10926,São Paulo,Southeast,-23.678822,-46.528263,53,269494.46
10927,São Paulo,Southeast,-23.219835,-45.909962,69,309419.57
10928,São Paulo,Southeast,-23.679201,-46.546909,157,698689.35
10929,São Paulo,Southeast,-23.483284,-46.553581,60,319400.84
10930,São Paulo,Southeast,-23.57187035,-46.57812877,210,948221.29
10931,São Paulo,Southeast,-23.5673898,-46.5814512,79,696620.79
10932,São Paulo,Southeast,-23.978559,-46.370266,66,279475.72
10933,São Paulo,Southeast,-23.6041393,-46.6658516,116,1297565.98
10934,São Paulo,Southeast,-23.205711,-46.895561,110,379288.51
10935,São Paulo,Southeast,-23.5630818,-46.5819273,122,998127.67
10936,São Paulo,Southeast,-23.962846,-46.33993,166,548970.21
10937,São Paulo,Southeast,-23.540304,-46.529572,109,344354.04
10938,São Paulo,Southeast,-23.678659,-46.542557,154,698689.35
10939,São Paulo,Southeast,-24.0223946,-46.4546447,90,274485.1
10940,São Paulo,Southeast,-23.564665,-46.660927,,1397378.74
10941,São Paulo,Southeast,-23.63056,-46.7383,106,633811.06
10942,São Paulo,Southeast,-23.707336,-46.564602,77,349344.66
10943,São Paulo,Southeast,-23.555994,-46.495384,189,763566.65
10944,São Paulo,Southeast,-23.9463376,-46.3351829,146,648782.97
10945,São Paulo,Southeast,-23.529809,-46.66292,53,628820.41
10946,São Paulo,Southeast,-23.190262,-46.856491,70,318402.71
10947,São Paulo,Southeast,-23.61797,-46.68023,,1397378.74
10948,São Paulo,Southeast,-23.664499,-46.527096,,1314524.16
10949,São Paulo,Southeast,-23.514957,-46.70483,142,757196.48
10950,São Paulo,Southeast,-23.194482,-46.8787552,151,529007.65
10951,São Paulo,Southeast,-23.61467,-46.650665,130,858156.04
10952,São Paulo,Southeast,-24.05003,-46.527096,126,652311.35
10953,São Paulo,Southeast,-22.7186775,-47.6646805,150,548970.21
10954,São Paulo,Southeast,-23,-46,70,360324.08
10955,São Paulo,Southeast,-22.723307,-47.170773,184,558951.47
10956,São Paulo,Southeast,-23.62578,-46.66315,110,676428.86
10957,São Paulo,Southeast,-20.881195,-49.367851,182,623829.8
10958,São Paulo,Southeast,-23.9650147,-46.3074338,135,698689.35
10959,São Paulo,Southeast,-23.5716591,-46.6623116,100,958202.55
10960,São Paulo,Southeast,-23.62949,-46.74081,60,538988.95
10961,São Paulo,Southeast,-23.560513,-46.485485,80,548970.21
10962,São Paulo,Southeast,-23.680561,-46.691067,111,565040.07
10963,São Paulo,Southeast,-23.555689,-46.56369,155,1197753.22
10964,São Paulo,Southeast,-23.6146987,-46.844005,235,598876.59
10965,São Paulo,Southeast,-23.664499,-46.527096,128,898314.91
10966,São Paulo,Southeast,-23.625084,-46.650635,160,1481221.47
10967,São Paulo,Southeast,-23.5210258,-46.7266003,148,1297565.98
10968,São Paulo,Southeast,-23.6323872,-46.713815,113,748595.73
10969,São Paulo,Southeast,-23.644098,-46.669701,81,747100.55
10970,São Paulo,Southeast,-23.53385167,-46.56507969,160,1646910.68
10971,São Paulo,Southeast,-23.574408,-46.745632,65,479101.27
10972,São Paulo,Southeast,-23.6021258,-46.5677754,76,379288.51
10973,São Paulo,Southeast,-23.66702,-46.67992,85,499063.83
10974,São Paulo,Southeast,-23.558233,-46.592182,80,568932.77
10975,São Paulo,Southeast,-23.586149,-46.747894,134,818464.67
10976,São Paulo,Southeast,-23.651258,-46.602421,63,269494.46
10977,São Paulo,Southeast,-23.499529,-46.491955,190,489082.54
10978,São Paulo,Southeast,-23.542669,-46.566555,138,1177790.66
10979,São Paulo,Southeast,-23.511135,-46.526783,,268496.33
10980,São Paulo,Southeast,-23.638056,-46.638245,58,429078.02
10981,São Paulo,Southeast,-23.094477,-47.202274,67,352348.75
10982,São Paulo,Southeast,-20.818699,-49.337399,110,519026.39
10983,São Paulo,Southeast,-23.5521942,-46.6499031,58,518028.27
10984,São Paulo,Southeast,-23.4866017,-47.5107716,180,581908.43
10985,São Paulo,Southeast,-23.5980812,-46.738139,138,656236.96
10986,São Paulo,Southeast,-23.587343,-46.602531,111,1058015.34
10987,São Paulo,Southeast,-23.4612432,-46.594156,180,529007.65
10988,São Paulo,Southeast,-23.459028,-46.526493,100,688708.09
10989,São Paulo,Southeast,-23.596264,-46.627045,81,758577.03
10990,São Paulo,Southeast,-23.608351,-46.734959,134,798502.15
10991,São Paulo,Southeast,-23.62612,-46.634624,70,792513.37
10992,São Paulo,Southeast,-23.619371,-46.684093,90,399251.07
10993,São Paulo,Southeast,-23.597332,-46.568306,145,529007.65
10994,São Paulo,Southeast,-23.664499,-46.527096,143,708670.65
10995,São Paulo,Southeast,-23.614988,-46.639317,80,613848.5
10996,São Paulo,Southeast,-23.543526,-46.68726,110,1463913.24
10997,São Paulo,Southeast,-23.509502,-46.6643864,90,529007.65
10998,São Paulo,Southeast,-23.541191,-46.702202,95,690704.34
10999,São Paulo,Southeast,-23.553181,-46.478512,90,419213.6
11000,São Paulo,Southeast,-24.010521,-46.398472,68,355354.86
11001,São Paulo,Southeast,-24.05003,-46.527096,83,367492.68
11002,São Paulo,Southeast,-23.6036091,-46.6648102,92,883395.9
11003,São Paulo,Southeast,-23.641199,-46.696293,180,1347472.36
11004,São Paulo,Southeast,-23.519741,-46.725876,104,999499.39
11005,São Paulo,Southeast,-23.559584,-46.629561,76,349344.66
11006,São Paulo,Southeast,-22.881365,-47.230671,162,484605.74
11007,São Paulo,Southeast,-23.6270886,-46.6346024,85,753586.38
11008,São Paulo,Southeast,-23.58906,-46.617409,82,697691.23
11009,São Paulo,Southeast,-23.598534,-46.681,75,638801.71
11010,São Paulo,Southeast,-23.563848,-46.684067,138,1274609.05
11011,São Paulo,Southeast,-23.600551,-46.648118,100,1304552.88
