,property_type,place_with_parent_names,region,lat-lon,area_m2,price_usd
5170,apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,,62,"$96,111.83 "
5171,apartment,|Brasil|Espírito Santo|Vila Velha|Praia das Gaivotas|,Southeast,"-20.365431,-40.302483",58,"$83,941.83 "
5172,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",164,"$296,448.85 "
5173,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.33046,-40.277344",117,"$177,869.31 "
5174,house,|Brasil|Espírito Santo|Vila Velha|Barra do Jucu|,Southeast,"-20.4284525,-40.3264069",120,"$130,749.54 "
5175,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.653262423,-40.488425637",66,"$97,847.35 "
5176,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6513596,-40.4863995",70,"$75,752.79 "
5177,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",58,"$78,012.85 "
5178,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6503441657,-40.4762656798",71,"$94,059.71 "
5179,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",58,"$79,573.11 "
5180,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",66,"$101,728.76 "
5181,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",128,"$210,322.66 "
5182,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.349203,-40.291084",58,"$91,587.09 "
5183,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",59,"$94,239.53 "
5184,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",128,"$239,655.49 "
5185,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",74,"$106,097.48 "
5186,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",56,"$76,140.54 "
5187,apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",109,"$171,628.28 "
5188,apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",147,"$246,520.62 "
5189,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6440681,-40.4833482",136,"$94,690.99 "
5190,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",74,"$133,558.01 "
5191,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",91,"$170,380.07 "
5192,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",59,"$97,360.04 "
5193,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",67,"$107,345.69 "
5194,apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",110,"$162,266.74 "
5195,apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",75,"$149,784.68 "
5196,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6512831,-40.4861133",77,"$78,909.15 "
5197,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6525916,-40.4836928",125,"$214,632.91 "
5198,apartment,|Brasil|Espírito Santo|Guarapari|Centro|,Southeast,"-20.6724931,-40.4972659",100,"$234,038.56 "
5199,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",65,"$102,976.97 "
5200,apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",87,"$156,025.71 "
5201,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6530898,-40.4868586",93,"$140,773.94 "
5202,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",250,"$468,077.13 "
5203,house,|Brasil|Espírito Santo|Vila Velha|,Southeast,"-20.4797798,-40.3492674",200,"$224,677.02 "
5204,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",109,"$93,615.42 "
5205,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",100,"$140,423.14 "
5206,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",90,"$148,224.42 "
5207,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,,90,"$148,224.42 "
5208,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",90,"$148,224.42 "
5209,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.346645,-40.285301",120,"$124,820.57 "
5210,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6601590015,-40.4959724411",144,"$150,558.67 "
5211,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,,90,"$156,025.71 "
5212,house,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.3598601,-40.3017902",210,"$131,061.59 "
5213,apartment,|Brasil|Espírito Santo|Guarapari|Centro|,Southeast,"-20.6729169723,-40.5010220185",89,"$186,225.61 "
5214,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6530898,-40.4868586",120,"$88,378.25 "
5215,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",79,"$102,976.97 "
5216,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.3723053,-40.305836",70,"$90,494.91 "
5217,house,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6461692769,-40.4843049356",160,"$205,163.81 "
5218,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6605204,-40.4961897",120,"$173,600.15 "
5219,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,,75,"$127,941.08 "
5220,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,,75,"$126,380.82 "
5221,house,|Brasil|Espírito Santo|Vila Velha|Praia das Gaivotas|,Southeast,"-20.373304,-40.311729",240,"$234,038.56 "
5222,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.329082,-40.280891",63,"$84,253.88 "
5223,apartment,|Brasil|Espírito Santo|Guarapari|Enseada Azul|,Southeast,"-20.7251293,-40.5250915",141,"$356,038.12 "
5224,apartment,|Brasil|Espírito Santo|Guarapari|Centro|,Southeast,"-20.6692473,-40.4988216",89,"$186,225.61 "
5225,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",75,"$99,856.45 "
5226,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,,105,"$137,302.62 "
5227,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6530898,-40.4868586",87,"$85,221.89 "
5228,apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",63,"$109,217.99 "
5229,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.329082,-40.280891",160,"$277,725.76 "
5230,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",75,"$87,374.39 "
5231,apartment,|Brasil|Espírito Santo|Vitória|Jardim Camburi|,Southeast,"-20.2326259,-40.2705992",136,"$358,859.13 "
5232,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6530898,-40.4868586",90,"$138,880.12 "
5233,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",180,"$156,025.71 "
5234,apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",93,"$152,905.19 "
5235,apartment,|Brasil|Espírito Santo|Vitória|Mata da Praia|,Southeast,,139,"$262,123.19 "
5236,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",62,"$88,934.65 "
5237,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",79,"$109,217.99 "
5238,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",147,"$399,425.82 "
5239,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",75,"$79,573.11 "
5240,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",115,"$143,543.65 "
5241,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.330212,-40.280708",93,"$174,748.79 "
5242,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.337523,-40.288906",60,"$104,537.22 "
5243,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",83,"$126,380.82 "
5244,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.330212,-40.280708",100,"$140,423.14 "
5245,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",66,"$148,224.42 "
5246,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.341768,-40.290421",80,"$131,061.59 "
5247,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,,182,"$445,297.38 "
5248,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",109,"$115,459.02 "
5249,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",90,"$265,243.71 "
5250,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",105,"$162,266.74 "
5251,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",78,"$93,615.42 "
5252,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",125,"$180,989.82 "
5253,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",146,"$279,286.02 "
5254,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.330212,-40.280708",93,"$163,826.99 "
5255,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",160,"$187,230.85 "
5256,apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",75,"$156,025.71 "
5257,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",120,"$187,230.85 "
5258,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",120,"$174,748.79 "
5259,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",120,"$187,230.85 "
5260,apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",110,"$156,025.71 "
5261,apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",95,"$143,543.65 "
5262,apartment,|Brasil|Espírito Santo|Guarapari|Centro|,Southeast,"-20.668821,-40.4986619",85,"$88,378.25 "
5263,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",79,"$98,296.19 "
5264,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,,85,"$93,615.42 "
5265,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",150,"$118,579.54 "
5266,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",125,"$115,459.02 "
5267,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",109,"$174,748.79 "
5268,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,,120,"$152,905.19 "
5269,apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",89,"$84,253.88 "
5270,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6546681474,-40.4903409416",75,"$113,629.19 "
5271,house,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,,166,"$405,666.85 "
5272,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",186,"$202,833.42 "
5273,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6530898,-40.4868586",70,"$82,065.52 "
5274,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6500362,-40.4845494",85,"$82,065.52 "
5275,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6500361,-40.4845488",61,"$91,534.62 "
5276,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6530898,-40.4868586",110,"$130,989.20 "
5277,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",120,"$135,742.37 "
5278,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",140,"$234,038.56 "
5279,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6530898,-40.4868586",95,"$97,847.35 "
5280,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,,99,"$196,592.39 "
5281,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",158,"$343,256.56 "
5282,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",200,"$468,077.13 "
5283,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",200,"$405,666.85 "
5284,apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",100,"$92,055.17 "
5285,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.3703876,-40.3024244",115,"$149,784.68 "
5286,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",75,"$121,700.05 "
5287,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",184,"$468,077.13 "
5288,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",89,"$140,423.14 "
5289,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",115,"$134,182.11 "
5290,apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",109,"$187,230.85 "
5291,apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",85,"$92,055.17 "
5292,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",160,"$154,465.45 "
5293,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",83,"$127,941.08 "
5294,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",125,"$229,357.79 "
5295,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",68,"$81,133.37 "
5296,apartment,|Brasil|Espírito Santo|Vitória|Jardim Camburi|,Southeast,"-20.258077,-40.2721518",150,"$186,225.61 "
5297,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6488149,-40.4812619",126,"$94,690.99 "
5298,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6512831,-40.4861133",75,"$75,752.79 "
5299,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6530898,-40.4868586",85,"$82,065.52 "
5300,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6525916,-40.4836928",140,"$236,727.47 "
5301,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6512831,-40.4861133",80,"$94,690.99 "
5302,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6512831,-40.4861133",110,"$94,690.99 "
5303,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6512361697,-40.4842219014",86,"$99,425.54 "
5304,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6512831,-40.4861133",95,"$110,472.82 "
5305,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",54,"$93,199.46 "
5306,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",90,"$137,302.62 "
5307,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,,65,"$109,217.99 "
5308,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",90,"$146,664.17 "
5309,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",250,"$499,282.28 "
5310,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",162,"$265,243.71 "
5311,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",60,"$84,253.88 "
5312,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.342361,-40.28426",130,"$218,435.99 "
5313,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",67,"$123,260.31 "
5314,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",60,"$82,693.62 "
5315,apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",87,"$180,989.82 "
5316,apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",87,"$212,194.96 "
5317,apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",62,"$106,097.48 "
5318,house,|Brasil|Espírito Santo|Guarapari|Santa Mônica|,Southeast,"-20.6229007,-40.4558593",112,"$88,378.25 "
5319,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,,76,"$109,217.99 "
5320,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6525916,-40.4836928",120,"$198,851.08 "
5321,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6530898,-40.4868586",97,"$88,378.25 "
5322,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",89,"$90,494.91 "
5323,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,,68,"$109,217.99 "
5324,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",85,"$109,217.99 "
5325,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",120,"$199,712.91 "
5326,apartment,|Brasil|Espírito Santo|Vitória|Enseada do Suá|,Southeast,"-20.3169491,-40.2985949",115,"$184,110.34 "
5327,apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",141,"$121,700.05 "
5328,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",115,"$215,315.48 "
5329,apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,,85,"$109,217.99 "
5330,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",60,"$156,025.71 "
5331,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",115,"$149,784.68 "
5332,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.330212,-40.280708",93,"$180,989.82 "
5333,house,|Brasil|Espírito Santo|Vila Velha|,Southeast,"-20.4163600444,-40.3322062422",180,"$82,069.52 "
5334,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.3430253,-40.2862522",85,"$140,423.14 "
5335,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",120,"$163,826.99 "
5336,apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",85,"$78,012.85 "
5337,house,|Brasil|Espírito Santo|Vila Velha|,Southeast,"-20.4163905,-40.3322131",118,"$148,224.42 "
5338,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,,78,"$84,253.88 "
5339,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",170,"$265,243.71 "
5340,apartment,|Brasil|Espírito Santo|Vitória|Mata da Praia|,Southeast,,100,"$233,726.51 "
5341,apartment,|Brasil|Espírito Santo|Vila Velha|Itapuã|,Southeast,"-20.328533,-40.280777",120,"$102,976.97 "
5342,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",60,"$85,814.14 "
5343,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",146,"$499,282.28 "
5344,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",75,"$95,175.68 "
5345,apartment,|Brasil|Espírito Santo|Vitória|Enseada do Suá|,Southeast,"-20.312469,-40.293365",98,"$177,869.31 "
5346,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.329082,-40.280891",57,"$81,133.37 "
5347,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.332952,-40.28278",163,"$296,448.85 "
5348,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itapoã|,Southeast,"-20.328533,-40.280777",135,"$196,592.39 "
5349,apartment,|Brasil|Espírito Santo|Vila Velha|Praia de Itaparica|,Southeast,"-20.365431,-40.302483",81,"$90,494.91 "
5350,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",80,"$156,025.71 "
5351,apartment,|Brasil|Espírito Santo|Vila Velha|Praia da Costa|,Southeast,"-20.328533,-40.280777",75,"$171,316.23 "
5352,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6475867,-40.4773254",75,"$82,065.52 "
5353,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6514617,-40.4756215",110,"$126,254.65 "
5354,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,,60,"$94,690.99 "
5355,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6530898,-40.4868586",60,"$94,690.99 "
5356,apartment,|Brasil|Espírito Santo|Guarapari|,Southeast,"-20.6552617,-40.498058",78,"$85,221.89 "
5357,house,|Brasil|Espírito Santo|Vila Velha|,Southeast,"-20.3684521,-40.3822031",250,"$198,152.65 "
